tempo,altura_mare
15:09:25,3.90
15:09:26,2.26
15:09:27,3.90
15:09:28,1.86
15:09:29,5.21
15:09:30,4.06
15:09:31,3.59
15:09:32,1.70
15:09:33,3.93
15:09:34,4.29
15:09:35,3.70
15:09:36,3.76
15:09:37,3.17
15:09:38,4.73
15:09:39,4.19
15:09:40,4.78
15:09:41,4.52
15:09:42,2.07
15:09:43,4.27
15:09:44,4.06
15:09:45,2.28
15:09:46,4.08
15:09:47,3.50
15:09:48,5.16
15:09:49,5.17
15:09:50,3.98
15:09:51,1.99
15:09:52,3.61
15:09:53,1.62
15:09:54,2.12
15:09:55,5.16
15:09:56,1.81
15:09:57,4.60
15:09:58,4.17
15:09:59,5.26
15:10:00,2.81
15:10:01,4.88
15:10:02,2.07
15:10:03,3.41
15:10:04,2.70
15:10:05,3.63
15:10:06,2.85
15:10:07,3.74
15:10:08,3.26
15:10:09,2.79
15:10:10,4.31
15:10:11,2.01
15:10:12,2.36
15:10:13,2.63
15:10:14,3.89
15:10:15,2.52
15:10:16,2.79
15:10:17,1.78
15:10:18,4.15
15:10:19,4.73
15:10:20,2.61
15:10:21,1.51
15:10:22,3.26
15:10:23,3.87
15:10:24,1.90
15:10:25,3.99
15:10:26,2.02
15:10:27,2.70
15:10:28,3.06
15:10:29,2.04
15:10:30,2.24
15:10:31,5.18
15:10:32,4.65
15:10:33,4.86
15:10:34,2.82
15:10:35,2.59
15:10:36,3.20
15:10:37,3.43
15:10:38,2.73
15:10:39,2.20
15:10:40,4.70
15:10:41,3.19
15:10:42,5.19
15:10:43,4.19
15:10:44,2.73
15:10:45,2.95
15:10:46,4.56
15:10:47,2.51
15:10:48,2.43
15:10:49,4.13
15:10:50,1.61
15:10:51,3.48
15:10:52,3.98
15:10:53,2.63
15:10:54,3.85
15:10:55,3.38
15:10:56,4.11
15:10:57,4.41
15:10:58,3.25
15:10:59,2.29
15:11:00,4.98
15:11:01,2.05
15:11:02,4.97
15:11:03,4.47
15:11:04,2.28
15:11:05,2.53
15:11:06,2.50
15:11:07,1.78
15:11:08,2.66
15:11:09,4.03
15:11:10,4.24
15:11:11,2.36
15:11:12,4.63
15:11:13,4.59
15:11:14,4.81
15:11:15,5.04
15:11:16,3.74
15:11:17,2.39
15:11:18,3.63
15:11:19,4.51
15:11:20,4.96
15:11:21,4.72
15:11:22,1.97
15:11:23,4.80
15:11:24,4.62
15:11:25,3.38
15:11:26,5.19
15:11:27,1.53
15:11:28,3.28
15:11:29,2.20
15:11:30,2.48
15:11:31,5.10
15:11:32,4.50
15:11:33,3.60
15:11:34,4.08
15:11:35,3.28
15:11:36,3.02
15:11:37,3.19
15:11:38,4.56
15:11:39,3.45
15:11:40,1.52
15:11:41,3.91
15:11:42,2.46
15:11:43,2.57
15:11:44,2.70
15:11:45,4.30
15:11:46,3.37
15:11:47,2.95
15:11:48,1.69
15:11:49,2.02
15:11:50,1.96
15:11:51,4.67
15:11:52,2.26
15:11:53,3.38
15:11:54,4.04
15:11:55,4.08
15:11:56,2.90
15:11:57,2.51
15:11:58,3.32
15:11:59,3.58
15:12:00,3.73
15:12:01,1.55
15:12:02,5.11
15:12:03,3.34
15:12:04,2.76
15:12:05,1.86
15:12:06,3.81
15:12:07,3.47
15:12:08,3.01
15:12:09,2.06
15:12:10,2.97
15:12:11,4.08
15:12:12,4.34
15:12:13,3.76
15:12:14,3.75
15:12:15,2.20
15:12:16,2.64
15:12:17,5.05
15:12:18,3.95
15:12:19,5.18
15:12:20,3.89
15:12:21,1.94
15:12:22,2.50
15:12:23,4.88
15:12:24,4.07
15:12:25,4.82
15:12:26,3.11
15:12:27,5.11
15:12:28,3.70
15:12:29,5.29
15:12:30,2.31
15:12:31,3.71
15:12:32,2.50
15:12:33,3.65
15:12:34,5.06
15:12:35,4.65
15:12:36,1.66
15:12:37,3.90
15:12:38,4.45
15:12:39,1.97
15:12:40,2.44
15:12:41,2.72
15:12:42,4.40
15:12:43,3.45
15:12:44,4.34
15:12:45,4.89
15:12:46,3.59
15:12:47,2.04
15:12:48,5.07
15:12:49,4.97
15:12:50,3.68
15:12:51,2.30
15:12:52,3.78
15:12:53,4.82
15:12:54,4.60
15:12:55,3.79
15:12:56,2.02
15:12:57,3.12
15:12:58,4.15
15:12:59,1.58
15:13:00,2.44
15:13:01,2.46
15:13:02,1.76
15:13:03,4.77
15:13:04,4.51
15:13:05,2.09
15:13:06,2.19
15:13:07,1.64
15:13:08,2.34
15:13:09,4.02
15:13:10,3.22
15:13:11,3.34
15:13:12,3.00
15:13:13,2.64
15:13:14,5.19
15:13:15,3.12
15:13:16,4.66
15:13:17,2.57
15:13:18,4.36
15:13:19,2.46
15:13:20,2.68
15:13:21,2.93
15:13:22,4.95
15:13:23,4.75
15:13:24,3.06
15:13:25,3.75
15:13:26,4.47
15:13:27,3.39
15:13:28,1.58
15:13:29,4.18
15:13:30,2.52
15:13:31,1.91
15:13:32,2.42
15:13:33,4.57
15:13:34,2.50
15:13:35,3.17
15:13:36,4.74
15:13:37,2.22
15:13:38,3.09
15:13:39,2.57
15:13:40,3.52
15:13:41,4.69
15:13:42,1.88
15:13:43,4.00
15:13:44,3.88
15:13:45,3.63
15:13:46,3.17
15:13:47,4.06
15:13:48,2.14
15:13:49,5.23
15:13:50,4.71
15:13:51,3.76
15:13:52,4.75
15:13:53,3.55
15:13:54,1.86
15:13:55,2.07
15:13:56,1.92
15:13:57,1.67
15:13:58,4.71
15:13:59,3.78
15:14:00,3.85
15:14:01,4.70
15:14:02,3.62
15:14:03,2.39
15:14:04,3.15
15:14:05,1.55
15:14:06,1.82
15:14:07,1.90
15:14:08,3.67
15:14:09,2.13
15:14:10,2.16
15:14:11,5.19
15:14:12,3.18
15:14:13,2.01
15:14:14,3.31
15:14:15,3.27
15:14:16,2.65
15:14:17,4.01
15:14:18,4.11
15:14:19,2.17
15:14:20,3.08
15:14:21,2.24
15:14:22,4.12
15:14:23,1.60
15:14:24,3.68
15:14:25,3.60
15:14:26,5.20
15:14:27,1.92
15:14:28,2.15
15:14:29,4.62
15:14:30,4.88
15:14:31,2.86
15:14:32,2.54
15:14:33,1.50
15:14:34,3.75
15:14:35,2.36
15:14:36,4.96
15:14:37,1.98
15:14:38,1.71
15:14:39,3.25
15:14:40,5.24
15:14:41,3.70
15:14:42,4.96
15:14:43,2.90
15:14:44,5.11
15:14:45,4.89
15:14:46,3.79
15:14:47,4.35
15:14:48,3.99
15:14:49,3.38
15:14:50,1.61
15:14:51,4.52
15:14:52,3.69
15:14:53,4.63
15:14:54,4.01
15:14:55,3.98
15:14:56,3.33
15:14:57,3.39
15:14:58,4.89
15:14:59,1.92
15:15:00,4.65
15:15:01,5.07
15:15:02,2.50
15:15:03,4.29
15:15:04,2.82
15:15:05,3.85
15:15:06,5.01
15:15:07,4.66
15:15:08,1.96
15:15:09,2.58
15:15:10,4.65
15:15:11,4.29
15:15:12,4.84
15:15:13,4.37
15:15:14,2.08
15:15:15,3.04
15:15:16,3.67
15:15:17,4.53
15:15:18,3.15
15:15:19,3.39
15:15:20,2.71
15:15:21,3.73
15:15:22,3.68
15:15:23,1.73
15:15:24,3.28
15:15:25,2.45
15:15:26,2.08
15:15:27,4.72
15:15:28,5.06
15:15:29,5.12
15:15:30,5.22
15:15:31,3.64
15:15:32,4.91
15:15:33,5.10
15:15:34,4.68
15:15:35,4.48
15:15:36,3.97
15:15:37,4.82
15:15:38,1.65
15:15:39,1.91
15:15:40,1.73
15:15:41,2.79
15:15:42,4.32
15:15:43,4.37
15:15:44,1.82
15:15:45,4.21
15:15:46,1.68
15:15:47,4.07
15:15:48,2.82
15:15:49,1.74
15:15:50,4.44
15:15:51,2.52
15:15:52,3.84
15:15:53,1.67
15:15:54,3.33
15:15:55,2.84
15:15:56,3.11
15:15:57,2.16
15:15:58,1.54
15:15:59,3.90
15:16:00,4.84
15:16:01,5.28
15:16:02,2.13
15:16:03,2.92
15:16:04,3.08
15:16:05,3.61
15:16:06,2.45
15:16:07,5.29
15:16:08,3.59
15:16:09,2.18
15:16:10,3.60
15:16:11,5.23
15:16:12,3.17
15:16:13,1.96
15:16:14,4.03
15:16:15,1.68
15:16:16,2.70
15:16:17,1.71
15:16:18,4.87
15:16:19,3.89
15:16:20,3.41
15:16:21,2.72
15:16:22,2.14
15:16:23,4.57
15:16:24,4.71
15:16:25,1.53
15:16:26,4.70
15:16:27,1.99
15:16:28,1.76
15:16:29,3.75
15:16:30,4.17
15:16:31,4.76
15:16:32,4.39
15:16:33,1.77
15:16:34,1.56
15:16:35,3.51
15:16:36,3.20
15:16:37,5.02
15:16:38,1.81
15:16:39,2.79
15:16:40,2.25
15:16:41,2.38
15:16:42,4.98
15:16:43,4.49
15:16:44,3.36
15:16:45,5.06
15:16:46,4.68
15:16:47,5.23
15:16:48,2.91
15:16:49,1.65
15:16:50,4.86
15:16:51,3.95
15:16:52,5.25
15:16:53,2.11
15:16:54,4.69
15:16:55,5.05
15:16:56,4.02
15:16:57,1.88
15:16:58,5.03
15:16:59,2.82
15:17:00,2.17
15:17:01,5.12
15:17:02,4.66
15:17:03,2.06
15:17:04,4.58
15:17:05,2.51
15:17:06,4.51
15:17:07,3.78
15:17:08,1.96
15:17:09,3.43
15:17:10,4.46
15:17:11,5.13
15:17:12,4.61
15:17:13,1.98
15:17:14,2.15
15:17:15,1.88
15:17:16,3.33
15:17:17,3.04
15:17:18,3.13
15:17:19,4.09
15:17:20,3.52
15:17:21,4.15
15:17:22,5.25
15:17:23,4.87
15:17:24,1.90
15:17:25,4.57
15:17:26,4.29
15:17:27,5.12
15:17:28,2.02
15:17:29,5.03
15:17:30,1.57
15:17:31,4.12
15:17:32,4.81
15:17:33,2.09
15:17:34,1.77
15:17:35,3.11
15:17:36,4.85
15:17:37,3.08
15:17:38,2.60
15:17:39,2.63
15:17:40,4.72
15:17:41,5.11
15:17:42,2.29
15:17:43,3.17
15:17:44,1.59
15:17:45,3.47
15:17:46,2.82
15:17:47,4.75
15:17:48,4.91
15:17:49,2.34
15:17:50,2.89
15:17:51,4.93
15:17:52,2.44
15:17:53,3.11
15:17:54,3.66
15:17:55,5.24
15:17:56,3.96
15:17:57,2.87
15:17:58,1.91
15:17:59,2.32
15:18:00,2.70
15:18:01,4.16
15:18:02,5.18
15:18:03,3.79
15:18:04,3.09
15:18:05,4.88
15:18:06,4.64
15:18:07,2.28
15:18:08,2.87
15:18:09,2.11
15:18:10,4.53
15:18:11,3.19
15:18:12,3.10
15:18:13,3.84
15:18:14,2.35
15:18:15,4.35
15:18:16,5.15
15:18:17,2.20
15:18:18,4.57
15:18:19,2.33
15:18:20,3.57
15:18:21,1.91
15:18:22,3.19
15:18:23,2.83
15:18:24,3.40
15:18:25,4.64
15:18:26,4.26
15:18:27,1.85
15:18:28,5.22
15:18:29,2.40
15:18:30,5.23
15:18:31,1.51
15:18:32,2.74
15:18:33,3.78
15:18:34,5.24
15:18:35,3.58
15:18:36,1.90
15:18:37,5.09
15:18:38,2.83
15:18:39,2.12
15:18:40,1.65
15:18:41,2.98
15:18:42,1.83
15:18:43,3.07
15:18:44,4.18
15:18:45,4.43
15:18:46,4.12
15:18:47,4.64
15:18:48,5.19
15:18:49,2.97
15:18:50,4.75
15:18:51,3.09
15:18:52,1.94
15:18:53,1.80
15:18:54,5.02
15:18:55,3.22
15:18:56,4.01
15:18:57,2.94
15:18:58,2.29
15:18:59,4.05
15:19:00,3.17
15:19:01,4.21
15:19:02,2.79
15:19:03,4.05
15:19:04,3.80
15:19:05,4.64
15:19:06,4.43
15:19:07,3.81
15:19:08,2.07
15:19:09,3.10
15:19:10,5.18
15:19:11,3.08
15:19:12,2.47
15:19:13,2.57
15:19:14,3.68
15:19:15,2.75
15:19:16,1.59
15:19:17,4.50
15:19:18,2.07
15:19:19,3.68
15:19:20,3.71
15:19:21,5.13
15:19:22,2.93
15:19:23,3.36
15:19:24,3.74
15:19:25,1.91
15:19:26,3.73
15:19:27,3.26
15:19:28,1.73
15:19:29,3.73
15:19:30,5.27
15:19:31,4.27
15:19:32,2.04
15:19:33,3.61
15:19:34,3.25
15:19:35,3.52
15:19:36,2.03
15:19:37,4.00
15:19:38,4.54
15:19:39,2.98
15:19:40,4.85
15:19:41,4.07
15:19:42,4.01
15:19:43,3.81
15:19:44,3.81
15:19:45,1.55
15:19:46,4.25
15:19:47,3.90
15:19:48,4.46
15:19:49,2.17
15:19:50,4.33
15:19:51,3.08
15:19:52,4.00
15:19:53,2.09
15:19:54,3.37
15:19:55,3.71
15:19:56,2.66
15:19:57,4.15
15:19:58,3.44
15:19:59,2.35
15:20:00,3.60
15:20:01,2.39
15:20:02,1.55
15:20:03,3.19
15:20:04,4.88
15:20:05,4.59
15:20:06,1.64
15:20:07,1.92
15:20:08,2.00
15:20:09,2.66
15:20:10,2.05
15:20:11,3.65
15:20:12,2.75
15:20:13,2.52
15:20:14,1.56
15:20:15,4.84
15:20:16,2.48
15:20:17,2.97
15:20:18,1.82
15:20:19,4.23
15:20:20,1.64
15:20:21,4.71
15:20:22,3.40
15:20:23,2.53
15:20:24,2.12
15:20:25,2.09
15:20:26,2.05
15:20:27,3.46
15:20:28,2.60
15:20:29,4.66
15:20:30,2.05
15:20:31,2.30
15:20:32,5.24
15:20:33,3.78
15:20:34,2.83
15:20:35,3.90
15:20:36,3.26
15:20:37,3.09
15:20:38,1.98
15:20:39,4.33
15:20:40,3.41
15:20:41,3.78
15:20:42,4.03
15:20:43,4.13
15:20:44,2.07
15:20:45,2.34
15:20:46,1.63
15:20:47,3.66
15:20:48,1.71
15:20:49,3.21
15:20:50,4.15
15:20:51,2.69
15:20:52,3.74
15:20:53,3.73
15:20:54,2.72
15:20:55,2.88
15:20:56,4.18
15:20:57,3.20
15:20:58,4.50
15:20:59,4.35
15:21:00,1.86
15:21:01,2.67
15:21:02,1.78
15:21:03,2.59
15:21:04,1.68
15:21:05,2.15
15:21:06,2.41
15:21:07,2.83
15:21:08,5.00
15:21:09,4.37
15:21:10,3.00
15:21:11,3.74
15:21:12,4.04
15:21:13,3.27
15:21:14,2.14
15:21:15,3.11
15:21:16,1.53
15:21:17,4.82
15:21:18,4.59
15:21:19,5.30
15:21:20,2.61
15:21:21,5.23
15:21:22,2.75
15:21:23,2.95
15:21:24,4.24
15:21:25,1.98
15:21:26,2.98
15:21:27,2.65
15:21:28,4.11
15:21:29,3.24
15:21:30,3.80
15:21:31,4.71
15:21:32,4.24
15:21:33,3.63
15:21:34,4.40
15:21:35,5.21
15:21:36,4.12
15:21:37,4.43
15:21:38,1.84
15:21:39,3.43
15:21:40,3.74
15:21:41,4.78
15:21:42,2.76
15:21:43,2.51
15:21:44,3.57
15:21:45,2.68
15:21:46,4.75
15:21:47,3.16
15:21:48,4.55
15:21:49,3.66
15:21:50,4.28
15:21:51,4.55
15:21:52,1.72
15:21:53,1.54
15:21:54,2.10
15:21:55,4.09
15:21:56,4.09
15:21:57,3.94
15:21:58,4.79
15:21:59,3.85
15:22:00,4.33
15:22:01,2.92
15:22:02,3.81
15:22:03,3.52
15:22:04,1.59
15:22:05,3.84
15:22:06,4.77
15:22:07,2.77
15:22:08,1.88
15:22:09,2.43
15:22:10,4.92
15:22:11,4.62
15:22:12,2.45
15:22:13,3.52
15:22:14,3.02
15:22:15,3.02
15:22:16,2.88
15:22:17,2.58
15:22:18,2.46
15:22:19,1.95
15:22:20,3.39
15:22:21,2.14
15:22:22,1.65
15:22:23,3.17
15:22:24,2.78
15:22:25,3.88
15:22:26,3.32
15:22:27,5.28
15:22:28,3.53
15:22:29,3.56
15:22:30,4.87
15:22:31,2.75
15:22:32,4.43
15:22:33,3.86
15:22:34,4.06
15:22:35,2.62
15:22:36,4.33
15:22:37,3.60
15:22:38,2.48
15:22:39,2.38
15:22:40,1.52
15:22:41,2.99
15:22:42,1.74
15:22:43,2.36
15:22:44,1.70
15:22:45,3.92
15:22:46,2.30
15:22:47,1.53
15:22:48,3.04
15:22:49,2.53
15:22:50,4.23
15:22:51,5.13
15:22:52,3.68
15:22:53,4.80
15:22:54,4.76
15:22:55,3.27
15:22:56,4.74
15:22:57,4.67
15:22:58,2.75
15:22:59,4.86
15:23:00,1.55
15:23:01,4.78
15:23:02,3.93
15:23:03,4.36
15:23:04,2.92
15:23:05,3.80
15:23:06,4.91
15:23:07,3.03
15:23:08,4.81
15:23:09,2.49
15:23:10,3.91
15:23:11,2.57
15:23:12,4.31
15:23:13,4.78
15:23:14,3.47
15:23:15,3.81
15:23:16,3.59
15:23:17,3.35
15:23:18,1.97
15:23:19,4.65
15:23:20,4.45
15:23:21,3.47
15:23:22,4.04
15:23:23,5.01
15:23:24,4.95
15:23:25,1.68
15:23:26,3.93
15:23:27,3.48
15:23:28,3.69
15:23:29,4.34
15:23:30,1.79
15:23:31,3.90
15:23:32,2.23
15:23:33,5.26
15:23:34,1.91
15:23:35,2.47
15:23:36,1.58
15:23:37,5.04
15:23:38,2.39
15:23:39,3.06
15:23:40,5.00
15:23:41,2.93
15:23:42,4.01
15:23:43,1.98
15:23:44,3.83
15:23:45,2.18
15:23:46,3.93
15:23:47,4.06
15:23:48,4.82
15:23:49,3.73
15:23:50,2.94
15:23:51,1.78
15:23:52,2.61
15:23:53,4.18
15:23:54,3.71
15:23:55,4.31
15:23:56,3.71
15:23:57,2.87
15:23:58,2.78
15:23:59,2.79
15:24:00,1.80
15:24:01,4.96
15:24:02,1.68
15:24:03,4.94
15:24:04,2.68
15:24:05,4.64
15:24:06,2.74
15:24:07,1.56
15:24:08,3.26
15:24:09,2.53
15:24:10,4.48
15:24:11,2.30
15:24:12,4.87
15:24:13,3.10
15:24:14,3.26
15:24:15,1.83
15:24:16,2.94
15:24:17,3.76
15:24:18,2.44
15:24:19,4.65
15:24:20,5.10
15:24:21,2.04
15:24:22,4.63
15:24:23,5.28
15:24:24,4.32
15:24:25,1.91
15:24:26,4.84
15:24:27,4.61
15:24:28,1.86
15:24:29,4.54
15:24:30,4.31
15:24:31,4.10
15:24:32,3.31
15:24:33,4.96
15:24:34,2.05
15:24:35,4.76
15:24:36,3.02
15:24:37,1.57
15:24:38,3.11
15:24:39,3.12
15:24:40,5.10
15:24:41,4.61
15:24:42,4.40
15:24:43,2.55
15:24:44,2.87
15:24:45,1.66
15:24:46,4.71
15:24:47,2.09
15:24:48,2.45
15:24:49,1.62
15:24:50,3.86
15:24:51,3.27
15:24:52,3.72
15:24:53,4.24
15:24:54,4.14
15:24:55,2.28
15:24:56,3.72
15:24:57,3.98
15:24:58,2.07
15:24:59,3.29
15:25:00,2.60
15:25:01,4.45
15:25:02,2.25
15:25:03,1.61
15:25:04,4.46
15:25:05,1.56
15:25:06,3.99
15:25:07,1.87
15:25:08,2.19
15:25:09,2.03
15:25:10,4.81
15:25:11,3.98
15:25:12,2.54
15:25:13,5.28
15:25:14,5.16
15:25:15,3.20
15:25:16,4.92
15:25:17,2.17
15:25:18,2.91
15:25:19,1.58
15:25:20,2.93
15:25:21,4.22
15:25:22,4.97
15:25:23,2.76
15:25:24,1.56
15:25:25,3.34
15:25:26,2.36
15:25:27,2.67
15:25:28,2.45
15:25:29,2.73
15:25:30,3.28
15:25:31,4.82
15:25:32,2.88
15:25:33,4.34
15:25:34,2.73
15:25:35,3.04
15:25:36,1.64
15:25:37,1.58
15:25:38,4.34
15:25:39,2.47
15:25:40,1.77
15:25:41,5.18
15:25:42,2.40
15:25:43,2.71
15:25:44,2.43
15:25:45,3.81
15:25:46,1.77
15:25:47,3.87
15:25:48,1.70
15:25:49,4.47
15:25:50,5.05
15:25:51,3.74
15:25:52,2.74
15:25:53,1.76
15:25:54,3.41
15:25:55,4.50
15:25:56,1.54
15:25:57,4.42
15:25:58,3.65
15:25:59,2.74
15:26:00,3.90
15:26:01,2.79
15:26:02,1.99
15:26:03,4.65
15:26:04,4.29
15:26:05,4.20
15:26:06,2.57
15:26:07,4.20
15:26:08,3.94
15:26:09,2.62
15:26:10,2.53
15:26:11,4.35
15:26:12,2.84
15:26:13,1.92
15:26:14,3.66
15:26:15,2.95
15:26:16,2.36
15:26:17,4.71
15:26:18,5.00
15:26:19,2.56
15:26:20,3.01
15:26:21,2.47
15:26:22,5.13
15:26:23,4.76
15:26:24,5.05
15:26:25,4.62
15:26:26,1.91
15:26:27,5.07
15:26:28,3.92
15:26:29,1.72
15:26:30,2.33
15:26:31,3.35
15:26:32,2.30
15:26:33,2.93
15:26:34,3.24
15:26:35,3.11
15:26:36,2.56
15:26:37,4.17
15:26:38,4.69
15:26:39,4.19
15:26:40,2.70
15:26:41,3.36
15:26:42,4.89
15:26:43,5.10
15:26:44,4.90
15:26:45,2.31
15:26:46,3.48
15:26:47,3.01
15:26:48,4.50
15:26:49,3.61
15:26:50,5.04
15:26:51,5.29
15:26:52,2.68
15:26:53,1.82
15:26:54,4.07
15:26:55,4.96
15:26:56,4.84
15:26:57,2.15
15:26:58,3.44
15:26:59,2.07
15:27:00,2.52
15:27:01,1.98
15:27:02,3.05
15:27:03,1.93
15:27:04,2.65
15:27:05,2.96
15:27:06,2.74
15:27:07,1.99
15:27:08,4.60
15:27:09,4.74
15:27:10,4.21
15:27:11,5.28
15:27:12,2.47
15:27:13,4.96
15:27:14,4.55
15:27:15,2.49
15:27:16,4.08
15:27:17,3.85
15:27:18,4.13
15:27:19,3.53
15:27:20,4.01
15:27:21,4.35
15:27:22,3.12
15:27:23,3.91
15:27:24,4.25
15:27:25,1.67
15:27:26,2.54
15:27:27,4.30
15:27:28,3.24
15:27:29,2.15
15:27:30,4.30
15:27:31,1.71
15:27:32,5.00
15:27:33,4.80
15:27:34,4.52
15:27:35,2.88
15:27:36,1.95
15:27:37,2.68
15:27:38,4.61
15:27:39,1.75
15:27:40,3.74
15:27:41,2.63
15:27:42,5.28
15:27:43,2.86
15:27:44,1.50
15:27:45,3.36
15:27:46,2.39
15:27:47,1.99
15:27:48,5.02
15:27:49,4.72
15:27:50,3.46
15:27:51,4.13
15:27:52,2.90
15:27:53,2.19
15:27:54,4.52
15:27:55,4.43
15:27:56,4.85
15:27:57,4.19
15:27:58,3.61
15:27:59,5.25
15:28:00,3.30
15:28:01,4.92
15:28:02,2.95
15:28:03,4.97
15:28:04,2.28
15:28:05,2.05
15:28:06,3.40
15:28:07,2.97
15:28:08,3.27
15:28:09,2.02
15:28:10,3.53
15:28:11,3.69
15:28:12,4.09
15:28:13,2.60
15:28:14,4.94
15:28:15,2.43
15:28:16,2.06
15:28:17,2.52
15:28:18,3.00
15:28:19,4.65
15:28:20,1.61
15:28:21,2.18
15:28:22,2.85
15:28:23,2.97
15:28:24,4.94
15:28:25,4.14
15:28:26,3.59
15:28:27,1.94
15:28:28,5.24
15:28:29,2.94
15:28:30,5.20
15:28:31,3.39
15:28:32,4.99
15:28:33,4.63
15:28:34,3.90
15:28:35,2.46
15:28:36,3.62
15:28:37,4.83
15:28:38,1.76
15:28:39,1.86
15:28:40,3.22
15:28:41,4.47
15:28:42,3.58
15:28:43,4.09
15:28:44,5.27
15:28:45,2.98
15:28:46,3.14
15:28:47,4.95
15:28:48,3.82
15:28:49,2.96
15:28:50,4.56
15:28:51,2.12
15:28:52,2.11
15:28:53,3.00
15:28:54,4.72
15:28:55,2.35
15:28:56,3.55
15:28:57,2.46
15:28:58,4.48
15:28:59,2.70
15:29:00,2.58
15:29:01,3.81
15:29:02,3.45
15:29:03,3.66
15:29:04,2.41
15:29:05,1.68
15:29:06,1.95
15:29:07,4.31
15:29:08,3.85
15:29:09,2.99
15:29:10,1.98
15:29:11,4.92
15:29:12,3.00
15:29:13,1.56
15:29:14,3.03
15:29:15,3.15
15:29:16,2.84
15:29:17,3.37
15:29:18,2.15
15:29:19,1.52
15:29:20,3.73
15:29:21,3.84
15:29:22,4.45
15:29:23,1.86
15:29:24,3.40
15:29:25,2.57
15:29:26,3.17
15:29:27,2.13
15:29:28,3.78
15:29:29,4.16
15:29:30,1.57
15:29:31,4.44
15:29:32,4.22
15:29:33,2.56
15:29:34,3.50
15:29:35,1.99
15:29:36,3.94
15:29:37,2.51
15:29:38,4.33
15:29:39,2.01
15:29:40,1.99
15:29:41,3.03
15:29:42,3.43
15:29:43,5.09
15:29:44,2.26
15:29:45,5.06
15:29:46,3.85
15:29:47,3.56
15:29:48,1.80
15:29:49,3.42
15:29:50,3.53
15:29:51,4.22
15:29:52,4.86
15:29:53,3.32
15:29:54,3.65
15:29:55,3.16
15:29:56,2.49
15:29:57,5.21
15:29:58,2.55
15:29:59,4.39
15:30:00,3.81
15:30:01,4.71
15:30:02,4.29
15:30:03,3.61
15:30:04,2.37
15:30:05,4.65
15:30:06,4.65
15:30:07,3.71
15:30:08,3.10
15:30:09,3.55
15:30:10,3.75
15:30:11,2.03
15:30:12,5.07
15:30:13,1.65
15:30:14,3.79
15:30:15,2.06
15:30:16,3.74
15:30:17,4.34
15:30:18,2.78
15:30:19,2.79
15:30:20,4.66
15:30:21,1.75
15:30:22,2.72
15:30:23,4.50
15:30:24,4.65
15:30:25,4.59
15:30:26,2.39
15:30:27,1.64
15:30:28,4.00
15:30:29,4.67
15:30:30,2.48
15:30:31,2.24
15:30:32,4.44
15:30:33,4.44
15:30:34,3.07
15:30:35,3.88
15:30:36,3.48
15:30:37,4.69
15:30:38,3.18
15:30:39,3.12
15:30:40,3.33
15:30:41,2.87
15:30:42,4.54
15:30:43,1.85
15:30:44,2.91
15:30:45,3.56
15:30:46,2.54
15:30:47,2.70
15:30:48,4.80
15:30:49,2.32
15:30:50,2.67
15:30:51,2.14
15:30:52,2.02
15:30:53,3.44
15:30:54,2.91
15:30:55,4.18
15:30:56,2.85
15:30:57,4.92
15:30:58,4.36
15:30:59,3.07
15:31:00,4.00
15:31:01,3.50
15:31:02,4.96
15:31:03,2.04
15:31:04,1.98
15:31:05,3.53
15:31:06,2.90
15:31:07,2.51
15:31:08,3.74
15:31:09,4.64
15:31:10,3.40
15:31:11,5.19
15:31:12,2.62
15:31:13,2.56
15:31:14,2.47
15:31:15,1.70
15:31:16,4.09
15:31:17,4.58
15:31:18,2.03
15:31:19,3.66
15:31:20,4.59
15:31:21,4.07
15:31:22,2.21
15:31:23,4.94
15:31:24,4.23
15:31:25,3.26
15:31:26,5.23
15:31:27,3.56
15:31:28,3.61
15:31:29,2.42
15:31:30,5.12
15:31:31,2.75
15:31:32,3.22
15:31:33,4.74
15:31:34,2.48
15:31:35,2.97
15:31:36,2.89
15:31:37,4.57
15:31:38,5.17
15:31:39,1.97
15:31:40,1.69
15:31:41,3.60
15:31:42,3.77
15:31:43,1.89
15:31:44,3.13
15:31:45,1.81
15:31:46,2.09
15:31:47,4.11
15:31:48,1.97
15:31:49,2.35
15:31:50,3.18
15:31:51,5.18
15:31:52,1.93
15:31:53,4.70
15:31:54,4.58
15:31:55,4.02
15:31:56,2.15
15:31:57,4.21
15:31:58,3.86
15:31:59,4.92
15:32:00,3.26
15:32:01,1.73
15:32:02,4.78
15:32:03,4.89
15:32:04,3.63
15:32:05,1.53
15:32:06,2.97
15:32:07,3.50
15:32:08,5.04
15:32:09,3.12
15:32:10,3.24
15:32:11,2.39
15:32:12,2.54
15:32:13,4.64
15:32:14,1.75
15:32:15,4.86
15:32:16,3.83
15:32:17,4.13
15:32:18,3.04
15:32:19,4.21
15:32:20,2.00
15:32:21,4.70
15:32:22,3.62
15:32:23,1.64
15:32:24,1.88
15:32:25,4.95
15:32:26,4.70
15:32:27,4.04
15:32:28,4.37
15:32:29,3.16
15:32:30,2.93
15:32:31,2.19
15:32:32,2.33
15:32:33,2.22
15:32:34,4.01
15:32:35,4.67
15:32:36,2.13
15:32:37,5.10
15:32:38,3.93
15:32:39,2.92
15:32:40,2.46
15:32:41,2.98
15:32:42,4.13
15:32:43,1.56
